bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,resblock_name,type
1,3,万胜围,广州,海珠,392.0,北,1,近地铁 新上,琶洲新村 3室1厅 6500元,23.106046,3室1厅1卫,113.38881299999998,https://m.lianjia.com/chuzu/gz/zufang/GZ2198263822546894848.html,110.0,6500,琶洲新村,整租
1,1,宝岗,广州,海珠,657.0,东,1,近地铁 新上,怡龙苑 1室1厅 2600元,23.105012,1室1厅1卫,113.26876100000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2196831231759622144.html,42.0,2600,怡龙苑,整租
1,1,淘金,广州,越秀,236.0,东,1,近地铁 新上,淘金路淘金坑 1室1厅 3000元,23.145713,1室1厅1卫,113.292957,https://m.lianjia.com/chuzu/gz/zufang/GZ2194839847766859776.html,30.0,3000,淘金路淘金坑,整租
1,2,番禺客运站,广州,番禺,,南,1,,石基城市花园 2室1厅 2200元,22.947021,2室1厅1卫,113.409527,https://m.lianjia.com/chuzu/gz/zufang/GZ2151193001421185024.html,74.0,2200,石基城市花园,整租
1,1,南湖,广州,白云,,东,1,独栋公寓 拎包入住,职业房东 雄峰白领公寓B店 一房一厅,23.214848,1室1厅1卫,113.33436499999999,https://m.lianjia.com/chuzu/gz/apartment/layout/100842.html,30.0,900,,整租
1,1,天河公园,广州,天河,,北,2,新上 随时看房,东方都会广场 1室2厅 3700元 复式,23.139454,1室2厅1卫,113.36805600000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2197119227327160320.html,39.0,3700,东方都会广场,整租
1,3,祈福新村,广州,番禺,,南,2,新上,祈福新村翠怡居 3室2厅 3000元,22.972482,3室2厅1卫,113.334566,https://m.lianjia.com/chuzu/gz/zufang/GZ2197042254961442816.html,83.0,3000,祈福新村翠怡居,整租
1,5,京溪,广州,白云,141.0,西南,1,公寓 近地铁 随时看房,合租 · 恒骏花园香柏广场 5室1厅,23.189029,5室1厅1卫,113.331775,https://m.lianjia.com/chuzu/gz/zufang/GZ2174529596140568576.html,9.0,1399,恒骏花园香柏广场,合租
1,1,黄花岗,广州,越秀,589.0,东北,0,近地铁 随时看房,金悦东山国际公馆 1室0厅 3000元,23.152545,1室0厅1卫,113.30726899999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2149846244498358272.html,34.0,3000,金悦东山国际公馆,整租
1,1,大石,广州,番禺,,东 东南 南 西南 西 西北 北 东北,1,独栋公寓 贝壳实勘,职业房东 利辉雅居大石礼村一店 （大）一房一厅,23.017565,1室1厅1卫,113.323674,https://m.lianjia.com/chuzu/gz/apartment/layout/34165.html,40.0,925,,整租
1,2,珠江新城西,广州,越秀,496.0,南,1,近地铁,星汇云锦 2室1厅 12000元,23.127863,2室1厅1卫,113.32311100000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2160574228624588800.html,98.0,12000,星汇云锦,整租
1,2,流花站前,广州,白云,213.0,东南,1,近地铁 新上,站前路 2室1厅 2500元,23.149193,2室1厅1卫,113.25738,https://m.lianjia.com/chuzu/gz/zufang/GZ2197614033933713408.html,60.0,2500,站前路,整租
2,3,黄石,广州,白云,,东南,2,随时看房,方圆小区  电梯大三房 南向通风好,23.206020000000002,3室2厅2卫,113.279579,https://m.lianjia.com/chuzu/gz/zufang/GZ2097596611248267264.html,118.0,4200,方圆小区,整租
1,1,华景新城,广州,天河,,南,2,,华景新城泽晖苑 1室2厅 1600元,23.144938,1室2厅1卫,113.36633799999998,https://m.lianjia.com/chuzu/gz/zufang/GZ2085341800742264832.html,12.0,1600,华景新城泽晖苑,整租
2,3,金沙洲,广州,白云,,东南,2,,中海金沙湾 3室2厅 4700元,23.144516,3室2厅2卫,113.213652,https://m.lianjia.com/chuzu/gz/zufang/GZ2169990878696325120.html,128.0,4700,中海金沙湾,整租
1,2,金碧,广州,海珠,68.0,东南,2,近地铁,晓港湾文华苑 2室2厅 2700元,23.076475,2室2厅1卫,113.299221,https://m.lianjia.com/chuzu/gz/zufang/GZ2177986224089219072.html,66.0,2700,晓港湾文华苑,整租
1,2,科学城,广州,增城,,南,2,精装,整租 · 萝岗科学成长岭居万科山景城 66的2房,23.217363,2室2厅1卫,113.531158,https://m.lianjia.com/chuzu/gz/zufang/GZ2127418034220957696.html,66.0,2000,万科山景城,整租
2,3,新市,广州,白云,480.0,东南,2,,机场路三房两厅电梯中层,23.194187,3室2厅2卫,113.26747399999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2030876997089509376.html,110.0,6000,机场路,整租
1,1,龙溪,广州,荔湾,,东南,1,独栋公寓 月租 近地铁,尚派公寓 龙溪店 D栋一室一厅,23.075437,1室1厅1卫,113.20018400000001,https://m.lianjia.com/chuzu/gz/apartment/layout/82466.html,35.0,900,,整租
1,2,机场路,广州,白云,,东,1,新上,云天翠庭 2室1厅 4300元,23.187335,2室1厅1卫,113.263176,https://m.lianjia.com/chuzu/gz/zufang/GZ2199010205034364928.html,65.0,4300,云天翠庭,整租
1,1,建设路,广州,越秀,544.0,西南,1,近地铁,建设二马路 1室1厅 2300元,23.139498,1室1厅1卫,113.288578,https://m.lianjia.com/chuzu/gz/zufang/GZ2175842011662254080.html,31.0,2300,建设二马路,整租
1,1,五羊新城,广州,越秀,,东,0,独栋公寓 近地铁,YOU+优家青年创业社区 五羊新城店 这是不是你要的单人房 开间,23.125995,1室0厅1卫,113.31679,https://m.lianjia.com/chuzu/gz/apartment/layout/61984.html,18.0,3180,,整租
1,2,滘口,广州,荔湾,326.0,东南,1,近地铁 随时看房,整租 · 芳村大道西 2室1厅 1500元,23.117979000000002,2室1厅1卫,113.220003,https://m.lianjia.com/chuzu/gz/zufang/GZ2054273679398797312.html,53.0,1500,芳村大道西,整租
1,2,罗冲围,广州,白云,,东,1,随时看房,圣雅堡 2室1厅 2000元,23.156246,2室1厅1卫,113.229354,https://m.lianjia.com/chuzu/gz/zufang/GZ2146227208526495744.html,52.0,2000,圣雅堡,整租
1,2,白江,广州,增城,610.0,北,1,近地铁,新塘新世界花园嘉乐苑 2室1厅 2200元,23.110272,2室1厅1卫,113.57929399999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2193228304272588800.html,76.0,2200,新塘新世界花园嘉乐苑,整租
2,4,珠江新城中,广州,天河,185.0,南,2,近地铁,隽峰苑 4室2厅 11750元,23.126019,4室2厅2卫,113.338606,https://m.lianjia.com/chuzu/gz/zufang/GZ2167120128075112448.html,167.0,11750,隽峰苑,整租
1,1,东风西,广州,荔湾,,南,0,独栋公寓 月租 近地铁,星河盟客·郡寓 亚洲金融中心店 阳光一居室 开间,23.138815,1室0厅1卫,113.265791,https://m.lianjia.com/chuzu/gz/apartment/layout/73734.html,45.0,4400,,整租
1,1,钟村,广州,番禺,,东南,0,随时看房,南站未来域 1室0厅 1200元,22.984642729593002,1室0厅1卫,113.31619429321998,https://m.lianjia.com/chuzu/gz/zufang/GZ2162011787774935040.html,28.0,1200,南站未来域,整租
1,2,沙太北,广州,白云,,南,2,,白天鹅花园 2室2厅 4000元,23.191841,2室2厅1卫,113.34528999999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2191149823023906816.html,88.0,4000,白天鹅花园,整租
1,3,客村,广州,海珠,567.0,北,2,近地铁,碧海大厦 3室2厅 7000元,23.102732999999997,3室2厅1卫,113.322451,https://m.lianjia.com/chuzu/gz/zufang/GZ2133249167470886912.html,101.0,7000,碧海大厦,整租
1,2,黄石,广州,白云,,南,1,随时看房,黄石花园黄园二街 2室1厅 2500元,23.210753,2室1厅1卫,113.273016,https://m.lianjia.com/chuzu/gz/zufang/GZ2159142429025386496.html,75.0,2500,黄石花园黄园二街,整租
1,1,小北,广州,越秀,327.0,东 东南,1,近地铁 新上,天秀大厦 1室1厅 2700元,23.145651,1室1厅1卫,113.28076899999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2196340605624524800.html,25.0,2700,天秀大厦,整租
2,3,白江,广州,增城,1134.0,南,2,近地铁 新上,合汇学府名郡 3室2厅 2500元,23.118249,3室2厅2卫,113.588167,https://m.lianjia.com/chuzu/gz/zufang/GZ2197592118359498752.html,96.0,2500,合汇学府名郡,整租
1,1,坑口,广州,荔湾,,北,1,独栋公寓 近地铁,职业房东 柠檬宿（坑口） 一房一厅近地铁光线好,23.072062,1室1厅1卫,113.23858700000001,https://m.lianjia.com/chuzu/gz/apartment/layout/64769.html,25.0,1300,,整租
1,3,南浦,广州,番禺,1061.0,东南,2,近地铁,丽江花园丽影楼 3室2厅 3100元,23.041635999999997,3室2厅1卫,113.307776,https://m.lianjia.com/chuzu/gz/zufang/GZ2052130196689534976.html,89.0,3100,丽江花园丽影楼,整租
1,1,客村,广州,海珠,,西,1,独栋公寓,Life公寓 敦和店 复式A207,23.094458,1室1厅1卫,113.32480600000001,https://m.lianjia.com/chuzu/gz/apartment/layout/12261.html,26.0,2500,,整租
1,1,广州大道南,广州,海珠,,南,1,独栋公寓 月租 押一付一,NeXHome轻奢公寓 沥滘店 ❤loft 即享8折,23.067705,1室1厅1卫,113.3161,https://m.lianjia.com/chuzu/gz/apartment/layout/69390.html,32.5,2500,,整租
1,2,滘口,广州,荔湾,1058.0,北,1,,塞坝路 低层二房 家私家电齐,23.118651999999997,2室1厅1卫,113.224681,https://m.lianjia.com/chuzu/gz/zufang/GZ2027985883474698240.html,60.0,2300,塞坝路,整租
1,1,棠下,广州,天河,,东南,1,独栋公寓,职业房东 三新公寓6栋 2号上房,23.135745,1室1厅1卫,113.39353100000001,https://m.lianjia.com/chuzu/gz/apartment/layout/13160.html,50.0,1280,,整租
1,1,粤垦,广州,天河,1114.0,东南,1,近地铁,财润国际大厦 1室1厅 9700元,23.155378,1室1厅1卫,113.341315,https://m.lianjia.com/chuzu/gz/zufang/GZ2122215771718557696.html,97.0,9700,财润国际大厦,整租
1,1,赤岗,广州,海珠,,东南,0,独栋公寓 近地铁,优势公寓 兴邦A 兴邦A单间 开间,23.095763,1室0厅1卫,113.36339299999999,https://m.lianjia.com/chuzu/gz/apartment/layout/93501.html,18.0,600,,整租
2,3,白江,广州,增城,,西南,1,随时看房,广州海伦堡 3室1厅 2100元,23.106054999999998,3室1厅2卫,113.56556100000002,https://m.lianjia.com/chuzu/gz/zufang/GZ2174480668753395712.html,91.0,2100,广州海伦堡,整租
1,3,华景新城,广州,天河,,东北,1,,喜洋居 3室1厅 1400元,23.137446,3室1厅1卫,113.375832,https://m.lianjia.com/chuzu/gz/zufang/GZ2102594106580025344.html,84.0,1400,喜洋居,整租
1,2,亚运城,广州,番禺,839.0,南,2,近地铁,亚运城媒体北村 2室2厅 3100元,22.951639,2室2厅1卫,113.481284,https://m.lianjia.com/chuzu/gz/zufang/GZ2160047562202562560.html,73.0,3100,亚运城媒体北村,整租
1,2,黄边,广州,白云,433.0,南,1,近地铁 新上,金碧雅苑 2室1厅 3600元,23.229237,2室1厅1卫,113.29833500000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2196849008570540032.html,68.0,3600,金碧雅苑,整租
2,3,科学城,广州,增城,,南,2,新上,万科山景城 3室2厅 2800元,23.217363,3室2厅2卫,113.531158,https://m.lianjia.com/chuzu/gz/zufang/GZ2197760189380706304.html,92.0,2800,万科山景城,整租
1,1,市桥,广州,番禺,,,0,独栋公寓 月租,整租 逗号公寓 广州番禺平康路店 阳光 开间,22.944808407047056,1室0厅1卫,113.3790471794173,https://m.lianjia.com/chuzu/gz/apartment/layout/5032.html,15.0,910,,整租
1,2,增城碧桂园,广州,增城,,西南,1,,碧桂园豪园荔山苑 2室1厅 1800元,23.228447,2室1厅1卫,113.825827,https://m.lianjia.com/chuzu/gz/zufang/GZ2191801711155757056.html,68.0,1800,碧桂园豪园荔山苑,整租
1,3,黄石,广州,白云,,南,1,,黄石花园 楼梯中层 大三房 南向通风采光好 宿舍优选,23.212003,3室1厅1卫,113.27320800000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2123646944319913984.html,90.0,2600,黄石花园黄园路,整租
1,2,华南碧桂园,广州,番禺,,东,1,独栋公寓,时代家园 里仁洞店 ❤15号楼❤ 二房一厅 二居+,23.000923999999998,2室1厅1卫,113.352519,https://m.lianjia.com/chuzu/gz/apartment/layout/30624.html,70.0,1350,,整租
1,3,亚运城,广州,番禺,,东南,2,,亚运城运动员村二区 3室2厅 3500元,22.954772,3室2厅1卫,113.489899,https://m.lianjia.com/chuzu/gz/zufang/GZ2137684267781079040.html,117.0,3500,亚运城运动员村二区,整租
1,3,解放南,广州,越秀,639.0,南 北,1,近地铁,大德路 高层三房 楼下环境好居住舒适,23.124845999999998,3室1厅1卫,113.2668,https://m.lianjia.com/chuzu/gz/zufang/GZ2146277593962520576.html,72.0,2800,大德路梳篦街,整租
1,2,龙溪,广州,荔湾,,北,1,独栋公寓 近地铁 押一付一,居其屋公寓 龙溪店 两室一厅A202 二居+,23.078098999999998,2室1厅1卫,113.202634,https://m.lianjia.com/chuzu/gz/apartment/layout/23991.html,38.0,840,,整租
1,1,棠下,广州,天河,,西南,0,独栋公寓 月租 近地铁 押一付一,职业房东 晨曦公寓11幢 丰乐大街12号 ❤️阳光大单间❤️ 开间,23.131509,1室0厅1卫,113.39163400000001,https://m.lianjia.com/chuzu/gz/apartment/layout/54564.html,17.0,650,,整租
1,2,祈福新村,广州,番禺,,北,2,随时看房,祈福新村海晴居 2室2厅 2500元,22.966256,2室2厅1卫,113.328069,https://m.lianjia.com/chuzu/gz/zufang/GZ2139208007069220864.html,60.0,2500,祈福新村海晴居,整租
1,2,同德围,广州,白云,,东南,1,,侨德花园侨德街 2室1厅 2300元,23.168605,2室1厅1卫,113.243457,https://m.lianjia.com/chuzu/gz/zufang/GZ2142492975811264512.html,47.0,2300,侨德花园侨德街,整租
1,2,大石,广州,番禺,,东,1,随时看房,中环品悦 2室1厅 3000元,23.016999,2室1厅1卫,113.336316,https://m.lianjia.com/chuzu/gz/zufang/GZ2190551225094127616.html,54.0,3000,中环品悦,整租
1,1,东风东,广州,越秀,336.0,南,1,近地铁,执信南路竹丝岗北直街 1室1厅 3600元,23.135382999999997,1室1厅1卫,113.29886100000002,https://m.lianjia.com/chuzu/gz/zufang/GZ2125251414480388096.html,48.0,3600,执信南路竹丝岗北直街,整租
1,1,西村,广州,白云,,东,1,独栋公寓 月租 拎包入住 近地铁 押一付一,私享家财富公馆 财富公馆分店 三床房开放式家庭公寓,23.156086,1室1厅1卫,113.24765,https://m.lianjia.com/chuzu/gz/apartment/layout/63340.html,85.0,8500,,整租
1,1,沙太南,广州,白云,,西,0,近地铁 随时看房,侨乐新村 1室0厅 2800元,,1室0厅1卫,,https://m.lianjia.com/chuzu/gz/zufang/GZ2104300545472217088.html,45.0,2800,侨乐新村,整租
2,3,滨江西,广州,海珠,1162.0,北,2,,亿海湾 3室2厅 8500元,23.113913,3室2厅2卫,113.26683799999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2160795805559300096.html,140.0,8500,亿海湾,整租
1,3,越秀南,广州,越秀,163.0,西,1,近地铁,万福路 实用三房 配套完善,23.126404,3室1厅1卫,113.28076200000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2028688299287117824.html,93.0,4500,万福路,整租
1,1,小北,广州,越秀,625.0,南,1,近地铁,越秀北路 小北御景 望越秀公园,23.141322,1室1厅1卫,113.279215,https://m.lianjia.com/chuzu/gz/zufang/GZ2028654292818739200.html,51.0,5200,小北御景,整租
1,2,景泰,广州,白云,,东,1,,云苑新村 低层两房 格局方正,23.172302,2室1厅1卫,113.27623700000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2048497543096311808.html,70.0,2600,广园云苑新村,整租
1,2,京溪,广州,白云,520.0,北,1,近地铁 新上,云景花园云景名都 2室1厅 4000元,23.188755,2室1厅1卫,113.33561499999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2196306228933050368.html,60.0,4000,云景花园云景名都,整租
1,1,龙归,广州,白云,,南,0,独栋公寓,职业房东 后福公寓（嘉禾望岗店） B幢单间·一个人也能好好过 开间,23.246715,1室0厅1卫,113.282338,https://m.lianjia.com/chuzu/gz/apartment/layout/18011.html,30.0,1000,,整租
1,1,大石,广州,番禺,,东南,1,独栋公寓 拎包入住,职业房东 8号小镇 大山店1栋 地铁口·45方大单间,23.026889,1室1厅1卫,113.33280900000001,https://m.lianjia.com/chuzu/gz/apartment/layout/104855.html,45.0,1800,,整租
1,1,东圃,广州,天河,1134.0,南,1,近地铁,雅怡居 采光好 楼层佳 配套好,23.124938,1室1厅1卫,113.408976,https://m.lianjia.com/chuzu/gz/zufang/GZ2154090570908712960.html,45.0,2000,雅怡居,整租
2,3,市桥,广州,番禺,764.0,东北,2,近地铁,侨基花园 3室2厅 3000元,22.961130999999998,3室2厅2卫,113.365385,https://m.lianjia.com/chuzu/gz/zufang/GZ2157056268853059584.html,83.0,3000,侨基花园,整租
1,1,磨碟沙,广州,海珠,310.0,东,0,近地铁,邦泰国际公寓 1室0厅 3800元,23.104841,1室0厅1卫,113.34551,https://m.lianjia.com/chuzu/gz/zufang/GZ2152585439171575808.html,44.0,3800,邦泰国际公寓,整租
1,2,体育中心,广州,天河,437.0,南,1,近地铁 随时看房,华康小区 2室1厅 6000元,23.143410999999997,2室1厅1卫,113.338431,https://m.lianjia.com/chuzu/gz/zufang/GZ2178187369109258240.html,67.0,6000,华康小区,整租
2,3,大坦沙,广州,荔湾,985.0,东,2,,珠岛花园 3室2厅 5000元,23.136981,3室2厅2卫,113.23076499999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2146817679330656256.html,108.0,5000,珠岛花园,整租
1,3,滘口,广州,荔湾,88.0,西南,2,近地铁 随时看房,新世界逸彩庭园 3室2厅 4000元,23.117115,3室2厅1卫,113.213228,https://m.lianjia.com/chuzu/gz/zufang/GZ2156954696063909888.html,95.0,4000,新世界逸彩庭园,整租
1,1,同和,广州,白云,,南,1,,君立国际公寓 1室1厅 3000元,23.212933,1室1厅1卫,113.33714199999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2149272419712638976.html,40.0,3000,君立国际公寓,整租
1,6,龙口东,广州,天河,481.0,南,0,近地铁 精装 押一付一 随时看房,合租 · 煤气公司宿舍(天河区) 6室0厅,23.144961,6室0厅1卫,113.346947,https://m.lianjia.com/chuzu/gz/zufang/GZ2178117915134935040.html,15.0,1700,煤气公司宿舍(天河区),合租
2,3,温泉镇,广州,从化,,东南,2,,方圆明月山溪 3室2厅 1800元,23.634742000000003,3室2厅2卫,113.640507,https://m.lianjia.com/chuzu/gz/zufang/GZ2173768680759107584.html,160.0,1800,方圆明月山溪,整租
1,1,中大,广州,海珠,728.0,东南,1,近地铁 新上,祈乐苑 1室1厅 3500元,23.103079,1室1厅1卫,113.294302,https://m.lianjia.com/chuzu/gz/zufang/GZ2198445695789170688.html,38.0,3500,祈乐苑,整租
1,1,花地湾,广州,荔湾,,北,1,独栋公寓 近地铁,大米公寓 大策店 F栋一房一厅,23.103526000000002,1室1厅1卫,113.23961399999999,https://m.lianjia.com/chuzu/gz/apartment/layout/26314.html,31.0,1625,,整租
1,1,洛溪,广州,番禺,182.0,东南,0,,如意二马路吉祥上街 1室0厅 800元,23.048157999999997,1室0厅1卫,113.30925,https://m.lianjia.com/chuzu/gz/zufang/GZ2173056792320819200.html,15.0,800,如意二马路吉祥上街,整租
2,4,粤垦,广州,天河,881.0,南,2,近地铁 随时看房,燕东大厦 4室2厅 5800元,23.169995999999998,4室2厅2卫,113.339501,https://m.lianjia.com/chuzu/gz/zufang/GZ2118884061635149824.html,130.0,5800,燕东大厦,整租
2,3,金洲,广州,南沙,674.0,南 北,2,近地铁,越秀滨海悦城 3室2厅 3000元,22.798776999999998,3室2厅2卫,113.53698600000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2194097695722053632.html,118.0,3000,越秀滨海悦城,整租
1,3,天河公园,广州,天河,,西北,2,新上,隽园 3室2厅 5600元,23.136844,3室2厅1卫,113.36814299999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2195359285750267904.html,80.0,5600,隽园,整租
1,3,江南西,广州,海珠,369.0,西南,1,近地铁,江南西路紫金大街 3室1厅 4000元,23.102378,3室1厅1卫,113.276924,https://m.lianjia.com/chuzu/gz/zufang/GZ2166542349889437696.html,55.0,4000,江南西路紫金大街,整租
1,2,金碧,广州,海珠,50.0,北,2,近地铁 随时看房,晓港湾惠侨苑 2室2厅 3500元,23.07434,2室2厅1卫,113.29980800000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2193345061440192512.html,56.0,3500,晓港湾惠侨苑,整租
1,3,白江,广州,增城,106.0,东,2,近地铁,惠百氏广场 3室2厅 2000元,23.130957000000002,3室2厅1卫,113.60030800000001,https://m.lianjia.com/chuzu/gz/zufang/GZ2178120734822637568.html,81.0,2000,惠百氏广场,整租
0,1,西关,广州,荔湾,474.0,南,0,,龙津西路   临街商铺,23.12572,1室0厅0卫,113.24308899999998,https://m.lianjia.com/chuzu/gz/zufang/GZ2175307116871958528.html,11.0,4000,龙津西路,整租
1,1,高唐,广州,天河,,西,0,,万科云城米酷 1室0厅 1500元,23.172647,1室0厅1卫,113.413215,https://m.lianjia.com/chuzu/gz/zufang/GZ2128208794575183872.html,18.0,1500,万科云城米酷,整租
2,3,京溪,广州,白云,654.0,东南,2,近地铁 新上,天河御品 3室2厅 7000元,23.187896,3室2厅2卫,113.337376,https://m.lianjia.com/chuzu/gz/zufang/GZ2196926243398483968.html,120.0,7000,天河御品,整租
1,1,新市,广州,白云,,东,1,随时看房,整租 · 利都大厦  温馨一房 采光通风好,23.204513000000002,1室1厅1卫,113.26586599999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2027986653524017152.html,27.0,1500,利都大厦,整租
1,1,黄村,广州,天河,,东南,0,独栋公寓 新上,职业房东 华泰公寓 龙布里 单间 开间,23.133214000000002,1室0厅1卫,113.42169299999999,https://m.lianjia.com/chuzu/gz/apartment/layout/110010.html,20.0,600,,整租
1,1,科学城,广州,增城,,北,0,独栋公寓 近地铁,万科泊寓 科学城B栋 8楼精致舒适单间 开间,23.190724,1室0厅1卫,113.449831,https://m.lianjia.com/chuzu/gz/apartment/layout/104380.html,34.0,1999,,整租
2,3,嘉禾望岗,广州,白云,340.0,东北,2,近地铁,岭南新世界 3室2厅 4800元,23.240432000000002,3室2厅2卫,113.298809,https://m.lianjia.com/chuzu/gz/zufang/GZ2140460527099854848.html,98.0,4800,岭南新世界,整租
2,3,珠江新城东,广州,天河,1077.0,西,2,近地铁,中海观园国际北塔 3室2厅 15000元,23.128523,3室2厅2卫,113.346556,https://m.lianjia.com/chuzu/gz/zufang/GZ2093385064531902464.html,138.0,15000,中海观园国际北塔,整租
1,3,沙湾,广州,番禺,,南,1,新上,东圆新村 3室1厅 2000元,22.91692,3室1厅1卫,113.35586699999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2194752941930856448.html,120.0,2000,东圆新村,整租
1,3,金碧,广州,海珠,,北,2,近地铁 随时看房,金碧花园第二金碧 3室2厅 4500元,,3室2厅1卫,,https://m.lianjia.com/chuzu/gz/zufang/GZ2166660952039366656.html,82.0,4500,金碧花园第二金碧,整租
1,1,南洲,广州,海珠,,东,1,独栋公寓 近地铁,职业房东 纯朴青年社区·南洲店 一房一厅-北欧03,23.072216,1室1厅1卫,113.311089,https://m.lianjia.com/chuzu/gz/apartment/layout/107193.html,35.0,2100,,整租
1,2,旧城区,广州,从化,,东南,2,,城内路 2室2厅 1200元,23.553343386593,2室2厅1卫,113.58871264555,https://m.lianjia.com/chuzu/gz/zufang/GZ2143902681729867776.html,71.0,1200,城内路,整租
2,3,新市,广州,白云,,南,2,,保利紫云 3室2厅 5500元,23.195706,3室2厅2卫,113.258172,https://m.lianjia.com/chuzu/gz/zufang/GZ2180340228840235008.html,100.0,5500,保利紫云,整租
1,2,金沙洲,广州,白云,,东,1,精装 新上,整租 · 金名都西区 2室1厅 3000元,23.181746,2室1厅1卫,113.210834,https://m.lianjia.com/chuzu/gz/zufang/GZ2196071071110152192.html,80.0,3000,金名都西区,整租
2,5,珠江新城西,广州,越秀,468.0,东南,1,公寓 近地铁 精装 新上 随时看房,合租 · 星汇园 5室1厅,23.128776000000002,5室1厅2卫,113.326376,https://m.lianjia.com/chuzu/gz/zufang/GZ2199232588734791680.html,15.0,2280,星汇园,合租
1,2,瀛洲,广州,海珠,,南,1,独栋公寓 拎包入住,诺天物业 小洲村瀛洲八街店 小洲村·两房一厅 二居+,23.066285,2室1厅1卫,113.360998,https://m.lianjia.com/chuzu/gz/apartment/layout/58309.html,67.5,1375,,整租
0,1,桥南,广州,番禺,,南,0,随时看房,奥园养生广场 1室0厅 2300元,22.919779000000002,1室0厅0卫,113.382327,https://m.lianjia.com/chuzu/gz/zufang/GZ2157081882091855872.html,52.0,2300,奥园养生广场,整租
1,3,桂花岗,广州,白云,521.0,南 北,2,近地铁,梓元岗路 3室2厅 3500元,23.157318,3室2厅1卫,113.2642,https://m.lianjia.com/chuzu/gz/zufang/GZ2027984597442371584.html,74.0,3500,梓元岗路,整租
1,2,亚运城,广州,番禺,1106.0,南,1,,碧桂园寓见亚运城 2室1厅 2600元,22.944775,2室1厅1卫,113.49086899999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2155713232268951552.html,56.0,2600,碧桂园寓见亚运城,整租
2,3,珠江新城东,广州,天河,789.0,东 西,2,近地铁,尚东美御 3室2厅 13100元,23.129151,3室2厅2卫,113.340488,https://m.lianjia.com/chuzu/gz/zufang/GZ2167130287434104832.html,143.0,13100,尚东美御,整租
1,2,金沙洲,广州,白云,146.0,南,2,近地铁 精装 新上,整租 · 城西花园 2室2厅 3200元,23.164078,2室2厅1卫,113.217031,https://m.lianjia.com/chuzu/gz/zufang/GZ2198567221553807360.html,64.0,3200,城西花园,整租
2,4,金洲,广州,南沙,1010.0,南,2,,创鸿嘉园 4室2厅 3500元,22.804075,4室2厅2卫,113.549218,https://m.lianjia.com/chuzu/gz/zufang/GZ2136649994961428480.html,142.0,3500,创鸿嘉园,整租
1,2,东圃,广州,天河,,东南,2,精装,整租 ·   美林湖畔誉府 温馨精装2房 楼层好 看房方便,23.124493,2室2厅1卫,113.42011399999998,https://m.lianjia.com/chuzu/gz/zufang/GZ2170041109278375936.html,82.0,4800,美林湖畔花园誉府,整租
1,1,三元里,广州,白云,,东,0,独栋公寓 月租 近地铁 押一付一,湾流国际青年社区 Harbour@江夏社区 租一年送一月 开间,23.217292999999998,1室0厅1卫,113.288982,https://m.lianjia.com/chuzu/gz/apartment/layout/97265.html,32.0,1720,,整租
1,1,中山八,广州,荔湾,,东,1,独栋公寓 拎包入住 近地铁 新上,万科泊寓 中山八路 庭院小复式,23.132487,1室1厅1卫,113.241424,https://m.lianjia.com/chuzu/gz/apartment/layout/108298.html,30.0,2750,,整租
1,1,天润路,广州,天河,540.0,东,0,近地铁 随时看房,鸿翔大厦 1室0厅 4000元,23.147399,1室0厅1卫,113.347517,https://m.lianjia.com/chuzu/gz/zufang/GZ2173069433290375168.html,42.0,4000,鸿翔大厦,整租
1,2,花东镇,广州,白云,,南,2,,富力金港城 两房 南向 望花园,23.463734,2室2厅1卫,113.36892399999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2178147867448328192.html,62.0,1650,富力金港城东区,整租
2,3,华南碧桂园,广州,番禺,,北,2,,华南碧桂园翠云山 3室2厅 4600元,23.007820000000002,3室2厅2卫,113.38386299999999,https://m.lianjia.com/chuzu/gz/zufang/GZ2157092858401144832.html,127.0,4600,华南碧桂园翠云山,整租
